,County,State,Price_2018
1292,Door County,Wisconsin,175900.00002468613
1293,Henderson County,Tennessee,88800.00000455383
1294,Le Sueur County,Minnesota,182000.00006317507
1295,Peach County,Georgia,126699.99999031708
1296,Barton County,Kansas,75700.00001598633
1297,Wells County,Indiana,113100.00001608496
1298,Garvin County,Oklahoma,59599.99998363557
1299,Simpson County,Mississippi,91100.00001898254
1300,Morton County,North Dakota,203500.0000190598
1301,Custer County,Oklahoma,101999.99997819078
1302,Carroll County,Arkansas,133299.99999629465
1303,Cherokee County,North Carolina,142499.9999808981
1304,Ashe County,North Carolina,127100.00004492408
1305,Hardeman County,Tennessee,62199.9999708851
1306,Upson County,Georgia,67100.00000498405
1307,White County,Georgia,161899.9999619584
1308,Union County,Mississippi,148000.0000647781
1309,Baker County,Florida,163899.9999955873
1310,Marion County,Mississippi,108400.00001582752
1311,Lewis County,New York,110199.99995790525
1312,Elmore County,Idaho,149499.99996904586
1313,Edgefield County,South Carolina,130699.99994207508
1314,Anson County,North Carolina,59699.99999541489
1315,Juneau County,Wisconsin,106599.99995365218
1316,Oceana County,Michigan,91699.999984196
1317,Montgomery County,Kentucky,124300.00002319613
1318,Somerset County,Maryland,104700.0000487188
1319,Jackson County,Oklahoma,54000.000022978726
1320,Monroe County,Georgia,176800.00000996055
1321,Uvalde County,Texas,109399.99998546368
1322,San Jacinto County,Texas,118899.99996822879
1323,Boone County,Iowa,135399.99995723215
1324,Winchester City,Virginia,216199.99995267644
1325,Stephens County,Georgia,98900.00002766307
1326,Randolph County,Indiana,69299.99998327241
1327,Cheboygan County,Michigan,99500.00000419635
1328,Coahoma County,Mississippi,87699.99996092354
1329,Jefferson County,Idaho,219799.9999451177
1330,Mille Lacs County,Minnesota,168500.00000578378
1331,Benton County,Iowa,140399.99999923955
1332,McNairy County,Tennessee,70999.99996928753
1333,Hardin County,Tennessee,87800.00001955371
1334,Chattooga County,Georgia,72500.0
1335,Franklin County,Kansas,99100.0000215199
1336,Cherokee County,Alabama,102899.9999790503
1337,Cleburne County,Arkansas,126499.99994547415
1338,Posey County,Indiana,138799.99995546718
1339,Iosco County,Michigan,71200.00000440981
1340,Lyon County,Minnesota,121499.99997398288
1341,White County,Tennessee,98700.00001560796
1342,Union County,Oregon,167899.99994188076
1343,Decatur County,Indiana,117399.99995194552
1344,Gladwin County,Michigan,91499.9999885625
1345,Fluvanna County,Virginia,198599.99990841036
1346,Adair County,Missouri,92600.00002196485
1347,Johnson County,Arkansas,86099.9999945473
1348,Montezuma County,Colorado,199399.99997262677
1349,Audrain County,Missouri,96999.99996431751
1350,Seminole County,Oklahoma,44700.00001513465
1351,Shelby County,Texas,93699.99998085595
1352,Randolph County,Missouri,94799.99996653036
1353,Yates County,New York,140999.9999500885
1354,Prentiss County,Mississippi,77100.00001003819
1355,Tillamook County,Oregon,296500.000062045
1356,Wasco County,Oregon,234799.9999043683
1357,Hart County,Georgia,136899.99999541117
1358,Washington County,Missouri,100200.0000381803
1359,Luna County,New Mexico,95899.99997077686
1360,Saline County,Illinois,42399.99999261002
1361,Washington County,Florida,99400.00003188301
1362,Todd County,Minnesota,105899.99999965193
1363,Gillespie County,Texas,279499.9999846478
1364,Salem City,Virginia,153700.00002218448
1365,Jasper County,South Carolina,123199.99997289956
1366,Milam County,Texas,84699.99997987328
1367,Miller County,Missouri,123200.00001021347
1368,Manistee County,Michigan,118499.99999663899
1369,Crawford County,Missouri,131499.99997589324
1370,Hickman County,Tennessee,84799.99999447331
1371,Grant County,Kentucky,141399.9999521244
1372,White County,Indiana,97699.99998958866
1373,Juniata County,Pennsylvania,142200.0000059795
1374,Taylor County,Kentucky,103299.99996386947
1375,Waushara County,Wisconsin,128899.99998903568
1376,Lamoille County,Vermont,219599.99995279897
1377,Roscommon County,Michigan,93699.99999483692
1378,Fredericksburg City,Virginia,315999.9999850591
1379,Fayette County,Indiana,59300.00001902376
1380,Stark County,North Dakota,239699.99995818737
1381,Scott County,Indiana,89800.00000099135
1382,Otsego County,Michigan,106199.9999680219
1383,Sumner County,Kansas,72699.99998966519
1384,Page County,Virginia,142300.00000009307
1385,Fairfield County,South Carolina,44500.00001228238
1386,Panola County,Texas,129900.00002648274
1387,West Baton Rouge Parish,Louisiana,194499.9999788051
1388,Staunton City,Virginia,148799.99995081624
1389,Houston County,Texas,93399.99996260203
1390,Caswell County,North Carolina,88000.00001384465
1391,Iowa County,Wisconsin,155099.99995362703
1392,Fannin County,Georgia,179400.000065733
1393,Butts County,Georgia,110799.99996732485
1394,King George County,Virginia,259599.99999650766
1395,Antrim County,Michigan,133699.99999779518
1396,Currituck County,North Carolina,246400.00001159104
1397,Wasatch County,Utah,400700.0001578433
1398,Osceola County,Michigan,82999.99999334478
1399,Routt County,Colorado,469300.00000931957
1400,Limestone County,Texas,93599.9999602407
1401,Starke County,Indiana,95200.00003001724
1402,Teller County,Colorado,273799.99988441536
1403,Rowan County,Kentucky,114899.9999718553
1404,Burke County,Georgia,70300.0000162429
1405,Meeker County,Minnesota,149099.99993894735
1406,Scott County,Virginia,82599.9999870545
1407,Aransas County,Texas,186000.00006161854
1408,Franklin County,Indiana,151499.9999632986
1409,Elbert County,Colorado,477199.99998357374
1410,McDonald County,Missouri,88599.99999282314
1411,Plaquemines Parish,Louisiana,222299.99989542746
1412,Cassia County,Idaho,164199.99998466263
1413,Seward County,Kansas,110800.0000545853
1414,Hockley County,Texas,102899.99995240518
1415,Pointe Coupee Parish,Louisiana,128200.00003753562
1416,Union Parish,Louisiana,108500.0000182013
1417,Jo Daviess County,Illinois,120000.00003918368
1418,Grainger County,Tennessee,106599.99996597307
1419,Hopewell City,Virginia,101100.00001211754
1420,Taylor County,Florida,90699.99999575286
1421,Fairfax City,Virginia,492999.9999729916
1422,Gray County,Texas,77599.99999923358
1423,Yankton County,South Dakota,162799.99994129155
1424,Williams County,North Dakota,220299.99997885636
1425,Jerome County,Idaho,169600.000042622
1426,Curry County,Oregon,291700.0001046014
1427,Hood River County,Oregon,414200.00004996115
1428,Dawson County,Georgia,231600.0000275059
1429,Gage County,Nebraska,101200.00000294132
1430,Grant Parish,Louisiana,91999.99999131051
1431,Rockbridge County,Virginia,178600.0000337015
1432,Macon County,Tennessee,103199.9999922985
1433,Beckham County,Oklahoma,80000.0
1434,Saint James Parish,Louisiana,138499.99996133987
1435,Franklin County,Georgia,121699.99996436508
1436,Overton County,Tennessee,91900.00000821799
1437,Meriwether County,Georgia,82299.99998635668
1438,Morgan County,Tennessee,84100.0000147065
1439,Grenada County,Mississippi,95700.00000759205
1440,Moore County,Texas,111900.00002146653
1441,McDuffie County,Georgia,91800.0000224362
1442,Tyler County,Texas,97200.00004311521
1443,Newton County,Mississippi,97300.00004010338
1444,Jefferson County,Oregon,218499.9998981568
1445,Goochland County,Virginia,285100.0000791191
1446,Washington County,Iowa,145500.00003126523
1447,Wabasha County,Minnesota,188399.99993993042
1448,Asotin County,Washington,207200.0000492435
1449,Pottawatomie County,Kansas,179899.9999371975
1450,Owen County,Indiana,92299.99998303004
1451,Vilas County,Wisconsin,186199.99997797122
1452,Anderson County,Kentucky,142099.9999630578
1453,Colusa County,California,203399.99997386528
1454,Calhoun County,Texas,126599.99999097649
1455,Blaine County,Idaho,407100.0000440108
1456,Union County,Georgia,179399.99992816726
1457,Mercer County,Kentucky,127799.99996013237
1458,Teton County,Wyoming,733300.0000484027
1459,Jay County,Indiana,90199.99999912214
1460,Putnam County,Georgia,193999.99995435294
1461,Uinta County,Wyoming,204600.00001327027
1462,Stutsman County,North Dakota,155800.00006374513
1463,Waynesboro City,Virginia,150200.0000370487
1464,Crook County,Oregon,229600.00003760852
1465,Spencer County,Indiana,113699.99996107405
1466,Colorado County,Texas,138299.9999722201
1467,Fillmore County,Minnesota,138900.0000287532
1468,Martin County,Minnesota,97800.00003956162
1469,Fulton County,Indiana,87999.9999863168
1470,Concordia Parish,Louisiana,67799.9999951371
1471,Carroll County,Iowa,130199.99994130785
1472,Sevier County,Utah,190299.9999740171
1473,Saunders County,Nebraska,160799.99997591542
1474,Franklin Parish,Louisiana,60900.00001887901
1475,Madison County,North Carolina,187100.00001341716
1476,Wayne County,Mississippi,96900.00002482563
1477,Polk County,Arkansas,86999.99996168635
1478,Clay County,Mississippi,96499.99996713475
1479,Kewaunee County,Wisconsin,137900.00005142504
1480,Polk County,North Carolina,203000.00002242596
1481,Lincoln County,New Mexico,188999.9999807143
1482,Bandera County,Texas,225100.00002899882
1483,Hubbard County,Minnesota,183800.00003030265
1484,Klickitat County,Washington,214999.99994849737
1485,East Feliciana Parish,Louisiana,164899.99995169597
1486,Buena Vista County,Iowa,100700.0000194175
1487,McIntosh County,Oklahoma,74299.99998056152
1488,Washington County,Nebraska,172199.99995732628
1489,Jones County,Texas,68100.00002148934
1490,Kent County,Maryland,192500.0000501302
1491,Elbert County,Georgia,83199.99998238766
1492,Carroll County,Indiana,107499.99998920682
1493,De Witt County,Texas,101199.99995403511
1494,Dodge County,Minnesota,188700.0000029746
1495,Woodward County,Oklahoma,90200.00001305173
1496,Minidoka County,Idaho,138400.0000310556
1497,Breckinridge County,Kentucky,92599.99996285538
1498,Plumas County,California,247400.00002461145
1499,Bourbon County,Kentucky,123400.0000260641
1500,Langlade County,Wisconsin,97099.99995536072
1501,Jackson County,Iowa,128100.00004378927
1502,Marion County,Kentucky,106100.00004191724
1503,Freestone County,Texas,109300.00004412913
1504,Gonzales County,Texas,107199.99999853024
1505,Dickinson County,Kansas,90300.00002397428
1506,Montague County,Texas,95500.00002220931
1507,Lincoln County,Montana,154400.0000584457
1508,Lampasas County,Texas,157900.00006210795
1509,Covington County,Mississippi,91699.99998128762
1510,Perry County,Indiana,93400.00000897745
1511,Llano County,Texas,226300.00000238212
1512,Berrien County,Georgia,101999.99995848289
1513,Lavaca County,Texas,106700.00002899957
1514,Winston County,Mississippi,93200.00001909464
1515,Smith County,Tennessee,124799.99997145389
1516,Jefferson County,Kansas,124599.99994858692
1517,Union County,Tennessee,113300.00001736847
1518,Green Lake County,Wisconsin,122400.00005086754
1519,Houston County,Minnesota,167000.00002594895
1520,Perry County,Missouri,130000.00002729181
1521,New Madrid County,Missouri,81199.99997550812
1522,Poweshiek County,Iowa,139400.0000003678
1523,Otero County,Colorado,81400.00002075973
1524,Haywood County,Tennessee,65599.9999779322
1525,Pierce County,Georgia,110000.00000885667
1526,Adams County,Washington,162500.00006013174
1527,Dekalb County,Tennessee,116499.99997096435
1528,Duchesne County,Utah,207500.00005273797
1529,Young County,Texas,90899.99999091
1530,Inyo County,California,343400.00008539215
1531,Humphreys County,Tennessee,102600.00003106322
1532,Pike County,Missouri,118200.00002854463
1533,Cedar County,Iowa,152899.99997607686
1534,New Kent County,Virginia,247600.0001024944
1535,Greene County,Virginia,219699.9999265125
1536,Banks County,Georgia,159000.00002530983
1537,Lamar County,Georgia,108700.00000789158
1538,Unicoi County,Tennessee,107499.99996128178
1539,Mariposa County,California,224299.9999690274
1540,Johnson County,Tennessee,80000.0
1541,Bosque County,Texas,120199.99995158866
1542,Lincoln County,Wyoming,211100.00003632833
1543,Fentress County,Tennessee,80900.00003135802
1544,Los Alamos County,New Mexico,284899.99990070687
1545,Pike County,Georgia,159599.99998005
1546,Morgan County,Georgia,194499.99999063677
1547,Bristol City,Virginia,95299.99998229023
1548,Chaffee County,Colorado,342700.0001237312
1549,Stone County,Mississippi,114700.00000774302
1550,Delaware County,Iowa,140800.00003611704
1551,Warren County,Illinois,55600.00001473734
1552,Gaines County,Texas,146999.99997345576
1553,Benzie County,Michigan,160400.00005214056
1554,Westmoreland County,Virginia,174300.00006444464
1555,Colonial Heights City,Virginia,162999.99996211563
1556,Rush County,Indiana,94800.00002991786
1557,Chickasaw County,Mississippi,70899.99999407693
1558,Parke County,Indiana,67400.00001424982
1559,Andrew County,Missouri,132599.99998731652
1560,Giles County,Virginia,103599.99996488755
1561,Sharp County,Arkansas,66500.00002734084
1562,Frio County,Texas,89900.0000386732
1563,Claiborne Parish,Louisiana,53599.99998000415
1564,Burleson County,Texas,124599.99995710328
1565,Kalkaska County,Michigan,87799.9999856767
1566,Pitkin County,Colorado,978599.9996828618
1567,Chester County,Tennessee,94800.00000303968
1568,Jasper County,Mississippi,94799.99999907172
1569,Spencer County,Kentucky,197299.99998131045
1570,Bates County,Missouri,94900.00001409679
1571,Wayne County,Tennessee,74800.0000050835
1572,Gilchrist County,Florida,116999.9999795186
1573,Atchison County,Kansas,91400.00000978967
1574,Garrard County,Kentucky,114799.99994910073
1575,Polk County,Tennessee,87800.00001289717
1576,Leon County,Texas,123299.9999689653
1577,Dallas County,Missouri,118900.00005044242
1578,Clarke County,Mississippi,89199.99998477893
1579,Piatt County,Illinois,124299.99994850134
1580,Gem County,Idaho,211900.00005312945
1581,Clay County,Iowa,118799.999985577
1582,Dickinson County,Iowa,216499.999997069
1583,Dade County,Georgia,127700.00003877754
1584,Robertson County,Texas,87100.00001695524
1585,Lee County,Texas,135800.00000679
1586,Dewitt County,Illinois,83000.00001405079
1587,Sawyer County,Wisconsin,175400.00006942148
1588,Dukes County,Massachusetts,770400.0002547898
1589,Neosho County,Kansas,69400.00002767002
1590,Benton County,Tennessee,72199.99998964995
1591,Dixie County,Florida,86100.00000974024
1592,Iowa County,Iowa,151000.00005005003
1593,Clark County,Illinois,66200.00000092201
1594,Richland County,North Dakota,114400.00001176349
1595,Osage County,Kansas,94900.00004569619
1596,Rabun County,Georgia,159499.99998662923
1597,Jackson Parish,Louisiana,75500.00002944692
1598,Idaho County,Idaho,185700.00001430538
1599,Alleghany County,Virginia,91099.99999003876
1600,Kanabec County,Minnesota,153800.0000601414
1601,Vermillion County,Indiana,52099.99999653309
1602,Park County,Colorado,311800.00004013977
1603,Aitkin County,Minnesota,165400.0000754783
1604,Ashland County,Wisconsin,89400.00003553556
1605,Hill County,Montana,173600.00002321336
1606,Greene County,Georgia,279700.0000280676
1607,King William County,Virginia,190200.00000530173
1608,Page County,Iowa,78400.0000014969
1609,Arenac County,Michigan,61100.00000131803
1610,Gulf County,Florida,160799.99998833856
1611,San Juan County,Washington,555700.0001038675
1612,Madison County,Iowa,168600.00002134175
1613,Park County,Montana,210399.99999625958
1614,West Feliciana Parish,Louisiana,245700.00006106382
1615,Moniteau County,Missouri,113600.00005180456
1616,Macon County,Missouri,110199.99998293443
1617,Grayson County,Virginia,101200.0000111802
1618,Las Animas County,Colorado,154900.00005897207
1619,Gooding County,Idaho,156700.0000629712
1620,Burnett County,Wisconsin,136999.99994516218
1621,Alamosa County,Colorado,165500.00006227006
1622,Walthall County,Mississippi,110999.9999867736
1623,Massac County,Illinois,57199.99999696954
1624,Marquette County,Wisconsin,127400.00001677543
1625,Brown County,Indiana,177400.00000072518
1626,Nolan County,Texas,66200.0000150331
1627,Livingston County,Missouri,97700.0000318029
1628,Bourbon County,Kansas,73000.00002417219
1629,Mills County,Iowa,154199.9999990816
1630,Kingfisher County,Oklahoma,129499.99997925528
1631,Nelson County,Virginia,181300.00007082178
1632,Bayfield County,Wisconsin,134199.99994023025
1633,Calhoun County,Mississippi,76500.00000648305
1634,Oglethorpe County,Georgia,146200.00006064455
1635,LaSalle Parish,Louisiana,77599.99996717274
1636,Grand County,Colorado,317899.9999184175
1637,Karnes County,Texas,83300.00002661342
1638,San Juan County,Utah,206100.00010134422
1639,Crockett County,Tennessee,72000.00001425743
1640,Long County,Georgia,159299.99993240138
1641,Newton County,Texas,97600.00002839272
1642,Greene County,Mississippi,106099.99996332718
1643,O Brien County,Iowa,100399.99997611452
1644,Bienville Parish,Louisiana,60100.000004043424
1645,Trigg County,Kentucky,101200.00004575045
1646,Allamakee County,Iowa,115199.99997651976
1647,Newton County,Indiana,102000.0000139012
1648,Sequatchie County,Tennessee,102999.99998115854
1649,Ford County,Illinois,79299.99996540739
1650,Jackson County,Texas,130800.0000433223
1651,Crawford County,Michigan,76699.99996981544
1652,Williamsburg City,Virginia,255000.00007277398
1653,Clarke County,Virginia,306699.99991785985
1654,Cedar County,Missouri,110400.00001467108
1655,Swain County,North Carolina,140700.00005707375
1656,Lamb County,Texas,38900.00000276166
1657,Comanche County,Texas,67400.00001949587
1658,Cass County,Iowa,88800.00003493771
1659,Pennington County,Minnesota,138600.00002580765
1660,Summers County,West Virginia,63799.999989426404
1661,Jasper County,Georgia,127399.99999294672
1662,Osage County,Missouri,156099.99998750453
1663,Converse County,Wyoming,223800.000006692
1664,Dawson County,Texas,74899.99999732501
1665,Cannon County,Tennessee,131500.00001758747
1666,Trinity County,California,213099.99990227516
1667,Grundy County,Tennessee,70399.99998902412
1668,Madison County,Texas,101899.99999600914
1669,Kodiak Island Borough,Alaska,347599.9998368921
1670,Callahan County,Texas,107799.99995665677
1671,Wilbarger County,Texas,60500.00000554199
1672,Murray County,Oklahoma,76200.00002979979
1673,Ketchikan Gateway Borough,Alaska,277599.9999279112
1674,Jackson County,Kansas,89100.00000369053
1675,Pulaski County,Indiana,82600.00001247114
1676,Glacier County,Montana,131299.99995053766
1677,Presque Isle County,Michigan,83600.00001833931
1678,Allen County,Kansas,71099.99998731453
1679,Stewart County,Tennessee,101100.00000035166
1680,Koochiching County,Minnesota,84800.00002425564
1681,Madison County,Virginia,190500.00002980797
1682,Goshen County,Wyoming,156100.00000150097
1683,Fremont County,Idaho,197000.00005770972
1684,Desha County,Arkansas,41100.00000880715
1685,Morris County,Texas,71999.999992391
1686,Lawrence County,Mississippi,101199.99997514022
1687,Glades County,Florida,81899.99998647523
1688,Big Horn County,Montana,136500.00003652676
1689,Pike County,Indiana,64599.999994278965
1690,Franklin County,Idaho,211800.0000686074
1691,Blackford County,Indiana,65600.00002372767
1692,Shoshone County,Idaho,118699.9999949631
1693,Yalobusha County,Mississippi,77400.00001546115
1694,Jefferson Davis County,Mississippi,92200.0
1695,Chippewa County,Minnesota,79300.00000841061
1696,Camp County,Texas,106799.99995689858
1697,Stone County,Arkansas,96299.99999805061
1698,Falls Church City,Virginia,738899.9999516367
1699,Perry County,Mississippi,106699.99994740282
1700,Madison County,Missouri,81500.0000034388
1701,Lewis County,Tennessee,81699.99997414995
1702,Poquoson City,Virginia,291199.9998886007
1703,Madison Parish,Louisiana,46000.000004191344
1704,Archuleta County,Colorado,326399.9999445899
1705,Cherokee County,Iowa,90200.00003741098
1706,Sierra County,New Mexico,76200.00001096675
1707,Rio Grande County,Colorado,142799.99995278174
1708,Wabash County,Illinois,69399.99999692921
1709,Duval County,Texas,71300.00002774478
1710,Decatur County,Tennessee,67700.0000273113
1711,Meigs County,Tennessee,126700.0000118967
1712,Custer County,Montana,153800.0000611405
1713,Jackson County,Tennessee,78100.00000075907
1714,West Carroll Parish,Louisiana,81199.99999239063
1715,Franklin County,Florida,247099.99996911248
1716,Lake County,Michigan,57399.99998932093
1717,Live Oak County,Texas,131200.00003327263
1718,Owyhee County,Idaho,192300.00003539806
1719,Ramsey County,North Dakota,138300.00002235052
1720,Jefferson County,Montana,183099.999952172
1721,Lancaster County,Virginia,218399.9999153443
1722,Hancock County,Iowa,95499.99996864899
1723,Saint Helena Parish,Louisiana,82000.0000062715
1724,Essex County,Virginia,172799.99997536925
1725,Walsh County,North Dakota,81499.999996142
1726,Barnes County,North Dakota,132499.999987547
1727,Skamania County,Washington,308899.99987520033
1728,Boundary County,Idaho,223299.999928568
1729,Middlesex County,Virginia,228600.00006035267
1730,Montgomery County,Mississippi,72699.99999979693
1731,Rains County,Texas,112499.99998834923
1732,Oregon County,Missouri,64300.00001733623
1733,Lake County,Minnesota,169000.0000327157
1734,Owen County,Kentucky,115200.00002349896
1735,Clay County,Texas,97099.99999304442
1736,Montgomery County,Iowa,72299.99997283917
1737,Crawford County,Indiana,72500.00002400663
1738,Ward County,Texas,95800.00002059425
1739,Switzerland County,Indiana,86599.99997801837
1740,Franklin County,Texas,146600.00006173612
1741,Carroll County,Mississippi,106599.9999863101
1742,Clay County,North Carolina,147400.00005037946
1743,Marion County,Texas,106700.00002662728
1744,Blanco County,Texas,302999.99987898907
1745,Towns County,Georgia,190699.99996470194
1746,Lee County,Arkansas,33999.999996950675
1747,Catahoula Parish,Louisiana,71299.99999936983
1748,Martin County,Indiana,78099.99998813901
1749,Parmer County,Texas,91800.0
1750,Webster County,Mississippi,90999.99998277283
1751,Juab County,Utah,179300.00001108367
1752,Ochiltree County,Texas,107299.99999376392
1753,Nemaha County,Kansas,94900.00003482928
1754,Nantucket County,Massachusetts,1506800.000151243
1755,Teton County,Idaho,328600.00010996085
1756,Ralls County,Missouri,116899.99997516631
1757,Howard County,Missouri,121900.00001494198
1758,Marshall County,Kansas,72700.0
1759,Rice County,Kansas,53500.00001680879
1760,Carbon County,Montana,204400.00008313244
1761,Brown County,Kansas,71399.99998099839
1762,Valley County,Idaho,291399.99988273677
1763,Saint Clair County,Missouri,113199.99999847155
1764,Montmorency County,Michigan,75400.00003094849
1765,Richland County,Montana,219300.00001228318
1766,Pratt County,Kansas,73999.99996448
1767,Linn County,Kansas,69899.99998947453
1768,Stephens County,Texas,75399.99999379058
1769,Morgan County,Utah,375700.0001028899
1770,Caldwell County,Missouri,95100.00003331971
1771,Mitchell County,Texas,68000.00001912798
1772,Deer Lodge County,Montana,118200.00002861985
1773,Carroll County,Missouri,66099.99999121815
1774,Benewah County,Idaho,176399.99995424438
1775,Rosebud County,Montana,140299.9999824625
1776,Brewster County,Texas,191700.00003961925
1777,Stillwater County,Montana,190800.00001748922
1778,Clear Creek County,Colorado,319299.9999827959
1779,Archer County,Texas,135100.000006755
1780,Greene County,Alabama,78599.999995808
1781,Jack County,Texas,67599.99999517143
1782,Dawson County,Montana,165899.99996101446
1783,McLean County,North Dakota,170599.99999797987
1784,Sitka Borough,Alaska,398600.00000191125
1785,Benton County,Indiana,68800.0000125726
1786,Clearwater County,Idaho,139700.00005876337
1787,Platte County,Wyoming,184700.00003475754
1788,Johnson County,Wyoming,239299.99998587833
1789,Choctaw County,Mississippi,84400.0000130316
1790,Clay County,Kansas,84400.00000686767
1791,Washakie County,Wyoming,171099.999986168
1792,Somervell County,Texas,235499.99992640625
1793,Daviess County,Missouri,120799.99996240549
1794,Traill County,North Dakota,126400.00001944616
1795,Franklin County,Mississippi,113299.99999248673
1796,Anderson County,Kansas,59500.00000970109
1797,Doniphan County,Kansas,78499.99997363806
1798,Lemhi County,Idaho,203500.0000358051
1799,Thomas County,Kansas,125099.99996734115
1800,Yoakum County,Texas,104000.00003224806
1801,Trousdale County,Tennessee,128499.99996176641
1802,Grant County,Kansas,120000.0
1803,Power County,Idaho,161200.00004954395
1804,East Carroll Parish,Louisiana,43699.999982599096
1805,Madison County,Montana,208900.00004017685
1806,Mountrail County,North Dakota,198200.00005817405
1807,Ferry County,Washington,156799.99994926024
1808,Union County,Indiana,77800.00001104067
1809,Pembina County,North Dakota,83700.00001160504
1810,Refugio County,Texas,77200.00000296567
1811,Valley County,Montana,151299.9999591888
1812,San Miguel County,Colorado,630099.9998433207
1813,Hutchinson County,South Dakota,266100.0000453907
1814,Lake County,Colorado,220299.99994659124
1815,Goliad County,Texas,165599.9999550915
1816,Weston County,Wyoming,145699.99993170315
1817,Bailey County,Texas,73699.99999707539
1818,Clark County,Missouri,78499.99997199762
1819,Kane County,Utah,206599.99999847903
1820,Wabaunsee County,Kansas,116800.00004349418
1821,Boise County,Idaho,207899.99999930555
1822,Pawnee County,Kansas,63899.99997505028
1823,Russell County,Kansas,57200.000003389636
1824,Caribou County,Idaho,158399.9999551929
1825,Talbot County,Georgia,90200.00003483698
1826,Gentry County,Missouri,69699.99999466412
1827,Sullivan County,Missouri,21500.0
1828,Greenwood County,Kansas,39500.000014753015
1829,Clay County,Nebraska,72600.00000345714
1830,Ellsworth County,Kansas,80000.0
1831,Blaine County,Montana,143100.00000838243
1832,Garza County,Texas,50699.99997914115
1833,Floyd County,Texas,59500.00002938272
1834,Bottineau County,North Dakota,140600.0000541184
1835,Shelby County,Missouri,71099.99998712362
1836,Mitchell County,Kansas,76199.9999968042
1837,Carson County,Texas,86300.0000199453
1838,Pondera County,Montana,162200.00004437842
1839,Ottawa County,Kansas,85700.00002512567
1840,Teton County,Montana,150899.99993532855
1841,Hartley County,Texas,204700.00002864402
1842,Gray County,Kansas,114600.0000349733
1843,Lynn County,Texas,70600.00001526487
1844,Haskell County,Texas,57900.000020918706
1845,Chouteau County,Montana,167000.00006596048
1846,Washington County,Kansas,65100.00002016901
1847,Stevens County,Kansas,109400.00001718212
1848,Norton County,Kansas,61100.0
1849,Phillips County,Kansas,56099.99998908054
1850,Beaver County,Oklahoma,94000.00000689909
1851,Hansford County,Texas,95899.99999434716
1852,Broadwater County,Montana,172899.99998594384
1853,Ransom County,North Dakota,117100.0
1854,McHenry County,North Dakota,120100.00002431776
1855,Toole County,Montana,140200.0000399146
1856,Dickey County,North Dakota,84000.00001191489
1857,Rooks County,Kansas,60800.00000961582
1858,Garfield County,Utah,173199.99992871768
1859,Kingsbury County,South Dakota,156199.99993977576
1860,Morrill County,Nebraska,76399.99997058396
1861,Republic County,Kansas,50800.000006425296
1862,Putnam County,Missouri,91099.99998260131
1863,Scott County,Kansas,94199.99998818747
1864,Hidalgo County,New Mexico,110899.99997407015
1865,Barber County,Kansas,48700.0
1866,Hot Springs County,Wyoming,148200.00003522006
1867,Guadalupe County,New Mexico,95299.99999131974
1868,Kimble County,Texas,107999.99997606648
1869,Meade County,Kansas,65299.99997736714
1870,Union County,New Mexico,117900.00001985361
1871,Musselshell County,Montana,125699.99999350517
1872,Ouray County,Colorado,402699.9999482243
1873,Oneida County,Idaho,152399.99998158094
1874,Haskell County,Kansas,102100.0
1875,Mineral County,Montana,146400.00004533146
1876,Kearny County,Kansas,110700.00004392386
1877,Adams County,Idaho,245299.9999986255
1878,Osborne County,Kansas,44700.0
1879,Smith County,Kansas,49700.0000004408
1880,Lewis County,Idaho,128899.99994472865
1881,Mercer County,Missouri,70700.00001108432
1882,Baylor County,Texas,59099.999977662206
1883,Sweet Grass County,Montana,195799.99994426806
1884,Kinney County,Texas,65299.999980788256
1885,Emmons County,North Dakota,68700.00000787889
1886,Sheridan County,Montana,146499.99995805725
1887,Shackelford County,Texas,85199.99998643185
1888,Hall County,Texas,52499.99999003795
1889,Foster County,North Dakota,134099.99997918447
1890,Real County,Texas,101600.00001360968
1891,Woodson County,Kansas,47499.9999951232
1892,Rush County,Kansas,45900.00000250039
1893,Lincoln County,Kansas,48800.00001686914
1894,Morton County,Kansas,87499.99996237099
1895,Ness County,Kansas,60699.999972154124
1896,Granite County,Montana,179700.0000146755
1897,Jewell County,Kansas,44699.99997915336
1898,Edwards County,Kansas,40300.00000626889
1899,Trego County,Kansas,67600.00000400592
1900,Decatur County,Kansas,58700.00002864881
1901,Elk County,Kansas,34200.000007356975
1902,Chase County,Kansas,59200.0
1903,Gove County,Kansas,70700.0
1904,Hamilton County,Kansas,93100.00004032996
1905,Graham County,Kansas,62000.00001397745
1906,Kiowa County,Kansas,88399.99998595234
1907,Renville County,North Dakota,129699.99995929282
1908,Dickens County,Texas,53200.00001268082
1909,Clark County,Kansas,54400.00001597065
1910,Judith Basin County,Montana,168899.9999940288
1911,Hodgeman County,Kansas,63899.999970908946
1912,Armstrong County,Texas,84899.99997436981
1913,Comanche County,Kansas,38400.0
1914,Daniels County,Montana,151300.0000197478
1915,Lane County,Kansas,61499.99998397394
1916,Irion County,Texas,124200.00000781888
1917,Prairie County,Montana,108499.99999850137
